angle,radius,action,value
0,86,1,0.000000
0,86,2,0.000000
0,86,3,0.000000
0,87,0,0.000000
0,87,1,0.000000
0,87,2,0.000000
0,87,3,0.000000
0,88,0,0.000000
0,88,1,0.000000
0,88,2,0.000000
0,88,3,0.000000
0,89,0,0.000000
0,89,1,0.000000
0,89,2,0.000000
0,89,3,0.000000
0,90,0,0.000000
0,90,1,0.000000
0,90,2,0.000000
0,90,3,0.000000
0,91,0,0.000000
0,91,1,0.000000
0,91,2,0.000000
0,91,3,0.000000
0,92,0,0.000000
0,92,1,0.000000
0,92,2,0.000000
0,92,3,0.000000
0,93,0,0.000000
0,93,1,0.000000
0,93,2,0.000000
0,93,3,0.000000
0,94,0,0.000000
0,94,1,0.000000
0,94,2,0.000000
0,94,3,0.000000
0,95,0,0.000000
0,95,1,0.000000
0,95,2,0.000000
0,95,3,0.000000
0,96,0,0.000000
0,96,1,0.000000
0,96,2,0.000000
0,96,3,0.000000
0,97,0,0.000000
0,97,1,0.000000
0,97,2,0.000000
0,97,3,0.000000
0,98,0,0.000000
0,98,1,0.000000
0,98,2,0.000000
0,98,3,0.000000
0,99,0,0.000000
0,99,1,0.000000
0,99,2,0.000000
0,99,3,0.000000
1,0,0,0.000000
1,0,1,0.000000
1,0,2,0.000000
1,0,3,0.000000
1,1,0,0.000000
1,1,1,0.000000
1,1,2,0.000000
1,1,3,0.000000
1,2,0,0.000000
1,2,1,0.000000
1,2,2,0.000000
1,2,3,0.000000
1,3,0,9.104427
1,3,1,0.000000
1,3,2,-0.300000
1,3,3,0.000000
1,4,0,3.783755
1,4,1,-0.629700
1,4,2,-0.300000
1,4,3,0.123212
1,5,0,-0.477287
1,5,1,-0.585309
1,5,2,-0.986159
1,5,3,-0.732300
1,6,0,-1.314065
1,6,1,-2.564508
1,6,2,-2.191315
1,6,3,-2.230695
1,7,0,-2.708492
1,7,1,-2.961492
1,7,2,-2.776446
1,7,3,-2.663440
1,8,0,-3.459396
1,8,1,-3.714196
1,8,2,-3.484517
1,8,3,-3.261487
1,9,0,-4.027314
1,9,1,-4.660105
1,9,2,-4.444638
1,9,3,-4.597128
1,10,0,-5.417723
1,10,1,-5.580864
1,10,2,-5.160277
1,10,3,-5.467774
1,11,0,-5.193428
1,11,1,-5.812351
1,11,2,-5.648951
1,11,3,-5.927969
1,12,0,-5.570210
1,12,1,-6.071993
1,12,2,-5.541087
1,12,3,-6.079101
1,13,0,-6.028982
1,13,1,-5.961364
1,13,2,-6.180846
1,13,3,-6.056632
1,14,0,-5.865145
1,14,1,-4.512723
1,14,2,-5.980133
1,14,3,-5.971440
1,15,0,-2.270015
1,15,1,-0.510000
1,15,2,-1.178474
1,15,3,-4.359513
1,16,0,0.000000
1,16,1,0.000000
1,16,2,0.000000
1,16,3,0.000000
1,17,0,0.000000
1,17,1,0.000000
1,17,2,0.000000
1,17,3,0.000000
1,18,0,0.000000
1,18,1,0.000000
1,18,2,0.000000
1,18,3,0.000000
1,19,0,0.000000
1,19,1,0.000000
1,19,2,0.000000
1,19,3,0.000000
1,20,0,0.000000
1,20,1,0.000000
1,20,2,0.000000
1,20,3,0.000000
1,21,0,0.000000
1,21,1,0.000000
1,21,2,0.000000
1,21,3,0.000000
1,22,0,0.000000
1,22,1,0.000000
1,22,2,0.000000
1,22,3,0.000000
1,23,0,0.000000
1,23,1,0.000000
1,23,2,0.000000
1,23,3,0.000000
1,24,0,0.000000
1,24,1,0.000000
1,24,2,0.000000
1,24,3,0.000000
1,25,0,0.000000
1,25,1,0.000000
1,25,2,0.000000
1,25,3,0.000000
1,26,0,0.000000
1,26,1,0.000000
1,26,2,0.000000
1,26,3,0.000000
1,27,0,0.000000
1,27,1,0.000000
1,27,2,0.000000
1,27,3,0.000000
1,28,0,0.000000
1,28,1,0.000000
1,28,2,0.000000
1,28,3,0.000000
1,29,0,0.000000
1,29,1,0.000000
1,29,2,0.000000
1,29,3,0.000000
1,30,0,0.000000
1,30,1,0.000000
1,30,2,0.000000
1,30,3,0.000000
1,31,0,0.000000
1,31,1,0.000000
1,31,2,0.000000
1,31,3,0.000000
1,32,0,0.000000
1,32,1,0.000000
1,32,2,0.000000
1,32,3,0.000000
1,33,0,0.000000
1,33,1,0.000000
1,33,2,0.000000
1,33,3,0.000000
1,34,0,0.000000
1,34,1,0.000000
1,34,2,0.000000
1,34,3,0.000000
1,35,0,0.000000
1,35,1,0.000000
1,35,2,0.000000
1,35,3,0.000000
1,36,0,0.000000
1,36,1,0.000000
1,36,2,0.000000
1,36,3,0.000000
1,37,0,0.000000
1,37,1,0.000000
1,37,2,0.000000
1,37,3,0.000000
1,38,0,0.000000
1,38,1,0.000000
1,38,2,0.000000
1,38,3,0.000000
1,39,0,0.000000
1,39,1,0.000000
1,39,2,0.000000
1,39,3,0.000000
1,40,0,0.000000
1,40,1,0.000000
1,40,2,0.000000
1,40,3,0.000000
1,41,0,0.000000
1,41,1,0.000000
1,41,2,0.000000
1,41,3,0.000000
1,42,0,0.000000
1,42,1,0.000000
1,42,2,0.000000
1,42,3,0.000000
1,43,0,0.000000
1,43,1,0.000000
1,43,2,0.000000
1,43,3,0.000000
1,44,0,0.000000
1,44,1,0.000000
1,44,2,0.000000
1,44,3,0.000000
1,45,0,0.000000
1,45,1,0.000000
1,45,2,0.000000
1,45,3,0.000000
1,46,0,0.000000
1,46,1,0.000000
1,46,2,0.000000
1,46,3,0.000000
1,47,0,0.000000
1,47,1,0.000000
1,47,2,0.000000
1,47,3,0.000000
1,48,0,0.000000
1,48,1,0.000000
1,48,2,0.000000
1,48,3,0.000000
1,49,0,0.000000
1,49,1,0.000000
1,49,2,0.000000
1,49,3,0.000000
1,50,0,0.000000
1,50,1,0.000000
1,50,2,0.000000
1,50,3,0.000000
1,51,0,0.000000
1,51,1,0.000000
1,51,2,0.000000
1,51,3,0.000000
1,52,0,0.000000
1,52,1,0.000000
1,52,2,0.000000
1,52,3,0.000000
1,53,0,0.000000
1,53,1,0.000000
1,53,2,0.000000
1,53,3,0.000000
1,54,0,0.000000
1,54,1,0.000000
1,54,2,0.000000
1,54,3,0.000000
1,55,0,0.000000
1,55,1,0.000000
1,55,2,0.000000
1,55,3,0.000000
1,56,0,0.000000
1,56,1,0.000000
1,56,2,0.000000
1,56,3,0.000000
1,57,0,0.000000
1,57,1,0.000000
1,57,2,0.000000
1,57,3,0.000000
1,58,0,0.000000
1,58,1,0.000000
1,58,2,0.000000
1,58,3,0.000000
1,59,0,0.000000
1,59,1,0.000000
1,59,2,0.000000
1,59,3,0.000000
1,60,0,0.000000
1,60,1,0.000000
1,60,2,0.000000
1,60,3,0.000000
1,61,0,0.000000
1,61,1,0.000000
1,61,2,0.000000
1,61,3,0.000000
1,62,0,0.000000
1,62,1,0.000000
1,62,2,0.000000
1,62,3,0.000000
1,63,0,0.000000
1,63,1,0.000000
1,63,2,0.000000
1,63,3,0.000000
1,64,0,0.000000
1,64,1,0.000000
1,64,2,0.000000
1,64,3,0.000000
1,65,0,0.000000
1,65,1,0.000000
1,65,2,0.000000
1,65,3,0.000000
1,66,0,0.000000
1,66,1,0.000000
1,66,2,0.000000
1,66,3,0.000000
1,67,0,0.000000
1,67,1,0.000000
1,67,2,0.000000
1,67,3,0.000000
1,68,0,0.000000
1,68,1,0.000000
1,68,2,0.000000
1,68,3,0.000000
1,69,0,0.000000
1,69,1,0.000000
1,69,2,0.000000
1,69,3,0.000000
1,70,0,0.000000
1,70,1,0.000000
1,70,2,0.000000
1,70,3,0.000000
1,71,0,0.000000
1,71,1,0.000000
1,71,2,0.000000
1,71,3,0.000000
1,72,0,0.000000
1,72,1,0.000000
1,72,2,0.000000
1,72,3,0.000000
1,73,0,0.000000
1,73,1,0.000000
1,73,2,0.000000
1,73,3,0.000000
1,74,0,0.000000
1,74,1,0.000000
1,74,2,0.000000
1,74,3,0.000000
1,75,0,0.000000
1,75,1,0.000000
1,75,2,0.000000
1,75,3,0.000000
1,76,0,0.000000
1,76,1,0.000000
1,76,2,0.000000
1,76,3,0.000000
1,77,0,0.000000
1,77,1,0.000000
1,77,2,0.000000
1,77,3,0.000000
1,78,0,0.000000
1,78,1,0.000000
1,78,2,0.000000
1,78,3,0.000000
1,79,0,0.000000
1,79,1,0.000000
1,79,2,0.000000
1,79,3,0.000000
1,80,0,0.000000
1,80,1,0.000000
1,80,2,0.000000
1,80,3,0.000000
1,81,0,0.000000
1,81,1,0.000000
1,81,2,0.000000
1,81,3,0.000000
1,82,0,0.000000
1,82,1,0.000000
1,82,2,0.000000
1,82,3,0.000000
1,83,0,0.000000
1,83,1,0.000000
1,83,2,0.000000
1,83,3,0.000000
1,84,0,0.000000
1,84,1,0.000000
1,84,2,0.000000
1,84,3,0.000000
1,85,0,0.000000
1,85,1,0.000000
1,85,2,0.000000
1,85,3,0.000000
1,86,0,0.000000
1,86,1,0.000000
1,86,2,0.000000
1,86,3,0.000000
1,87,0,0.000000
1,87,1,0.000000
1,87,2,0.000000
1,87,3,0.000000
1,88,0,0.000000
1,88,1,0.000000
1,88,2,0.000000
1,88,3,0.000000
1,89,0,0.000000
1,89,1,0.000000
1,89,2,0.000000
1,89,3,0.000000
1,90,0,0.000000
1,90,1,0.000000
1,90,2,0.000000
1,90,3,0.000000
1,91,0,0.000000
1,91,1,0.000000
1,91,2,0.000000
1,91,3,0.000000
1,92,0,0.000000
1,92,1,0.000000
1,92,2,0.000000
1,92,3,0.000000
1,93,0,0.000000
1,93,1,0.000000
1,93,2,0.000000
1,93,3,0.000000
1,94,0,0.000000
1,94,1,0.000000
1,94,2,0.000000
1,94,3,0.000000
1,95,0,0.000000
1,95,1,0.000000
1,95,2,0.000000
1,95,3,0.000000
1,96,0,0.000000
1,96,1,0.000000
1,96,2,0.000000
1,96,3,0.000000
1,97,0,0.000000
1,97,1,0.000000
1,97,2,0.000000
1,97,3,0.000000
1,98,0,0.000000
1,98,1,0.000000
1,98,2,0.000000
1,98,3,0.000000
1,99,0,0.000000
1,99,1,0.000000
1,99,2,0.000000
1,99,3,0.000000
2,0,0,0.000000
2,0,1,0.000000
2,0,2,0.000000
2,0,3,0.000000
2,1,0,0.000000
2,1,1,0.000000
2,1,2,0.000000
2,1,3,0.000000
2,2,0,0.000000
2,2,1,0.000000
2,2,2,0.000000
2,2,3,0.000000
2,3,0,9.098375
2,3,1,0.046099
2,3,2,2.792006
2,3,3,1.672444
2,4,0,1.171840
2,4,1,-0.421524
2,4,2,-0.791761
2,4,3,-0.669506
2,5,0,-0.531000
2,5,1,-0.836455
2,5,2,-0.657000
2,5,3,-0.569510
2,6,0,-0.962269
2,6,1,-2.201840
2,6,2,-1.465440
2,6,3,-0.787072
2,7,0,-1.508434
2,7,1,-2.784674
2,7,2,-2.918474
2,7,3,-3.655785
2,8,0,-3.128819
2,8,1,-3.529786
2,8,2,-3.738964
2,8,3,-3.939414
2,9,0,-3.917653
2,9,1,-6.000811
2,9,2,-5.117391
2,9,3,-6.076786
2,10,0,-5.939932
2,10,1,-6.171537
2,10,2,-6.195354
2,10,3,-6.183522
2,11,0,-6.556808
2,11,1,-6.454948
2,11,2,-6.520215
2,11,3,-6.853610
2,12,0,-6.894738
2,12,1,-6.919292
2,12,2,-7.207272
2,12,3,-7.508574
2,13,0,-7.801648
2,13,1,-7.454208
2,13,2,-7.591107
2,13,3,-7.796987
2,14,0,-8.140308
2,14,1,-8.243092
2,14,2,-8.338793
2,14,3,-8.433557
2,15,0,-8.643418
2,15,1,-8.773896
2,15,2,-8.633503
2,15,3,-9.164540
2,16,0,0.000000
2,16,1,0.000000
2,16,2,0.000000
2,16,3,0.000000
2,17,0,0.000000
2,17,1,0.000000
2,17,2,0.000000
2,17,3,0.000000
2,18,0,0.000000
2,18,1,0.000000
2,18,2,0.000000
2,18,3,0.000000
2,19,0,0.000000
2,19,1,0.000000
2,19,2,0.000000
2,19,3,0.000000
2,20,0,0.000000
2,20,1,0.000000
2,20,2,0.000000
2,20,3,0.000000
2,21,0,0.000000
2,21,1,0.000000
2,21,2,0.000000
2,21,3,0.000000
2,22,0,0.000000
2,22,1,0.000000
2,22,2,0.000000
2,22,3,0.000000
2,23,0,0.000000
2,23,1,0.000000
2,23,2,0.000000
2,23,3,0.000000
2,24,0,0.000000
2,24,1,0.000000
2,24,2,0.000000
2,24,3,0.000000
2,25,0,0.000000
2,25,1,0.000000
2,25,2,0.000000
2,25,3,0.000000
2,26,0,0.000000
2,26,1,0.000000
2,26,2,0.000000
2,26,3,0.000000
2,27,0,0.000000
2,27,1,0.000000
2,27,2,0.000000
2,27,3,0.000000
2,28,0,0.000000
2,28,1,0.000000
2,28,2,0.000000
2,28,3,0.000000
2,29,0,0.000000
2,29,1,0.000000
2,29,2,0.000000
2,29,3,0.000000
2,30,0,0.000000
2,30,1,0.000000
2,30,2,0.000000
2,30,3,0.000000
2,31,0,0.000000
2,31,1,0.000000
2,31,2,0.000000
2,31,3,0.000000
2,32,0,0.000000
2,32,1,0.000000
2,32,2,0.000000
2,32,3,0.000000
2,33,0,0.000000
2,33,1,0.000000
2,33,2,0.000000
2,33,3,0.000000
2,34,0,0.000000
2,34,1,0.000000
2,34,2,0.000000
2,34,3,0.000000
2,35,0,0.000000
2,35,1,0.000000
2,35,2,0.000000
2,35,3,0.000000
2,36,0,0.000000
2,36,1,0.000000
2,36,2,0.000000
2,36,3,0.000000
2,37,0,0.000000
2,37,1,0.000000
2,37,2,0.000000
2,37,3,0.000000
2,38,0,0.000000
2,38,1,0.000000
2,38,2,0.000000
2,38,3,0.000000
2,39,0,0.000000
2,39,1,0.000000
2,39,2,0.000000
2,39,3,0.000000
2,40,0,0.000000
2,40,1,0.000000
2,40,2,0.000000
2,40,3,0.000000
2,41,0,0.000000
2,41,1,0.000000
2,41,2,0.000000
2,41,3,0.000000
2,42,0,0.000000
2,42,1,0.000000
2,42,2,0.000000
2,42,3,0.000000
2,43,0,0.000000
2,43,1,0.000000
2,43,2,0.000000
2,43,3,0.000000
2,44,0,0.000000
2,44,1,0.000000
2,44,2,0.000000
2,44,3,0.000000
2,45,0,0.000000
2,45,1,0.000000
2,45,2,0.000000
2,45,3,0.000000
2,46,0,0.000000
2,46,1,0.000000
2,46,2,0.000000
2,46,3,0.000000
2,47,0,0.000000
2,47,1,0.000000
2,47,2,0.000000
2,47,3,0.000000
2,48,0,0.000000
2,48,1,0.000000
2,48,2,0.000000
2,48,3,0.000000
2,49,0,0.000000
2,49,1,0.000000
2,49,2,0.000000
2,49,3,0.000000
2,50,0,0.000000
2,50,1,0.000000
2,50,2,0.000000
2,50,3,0.000000
2,51,0,0.000000
2,51,1,0.000000
2,51,2,0.000000
2,51,3,0.000000
2,52,0,0.000000
2,52,1,0.000000
2,52,2,0.000000
2,52,3,0.000000
2,53,0,0.000000
2,53,1,0.000000
2,53,2,0.000000
2,53,3,0.000000
2,54,0,0.000000
2,54,1,0.000000
2,54,2,0.000000
2,54,3,0.000000
2,55,0,0.000000
2,55,1,0.000000
2,55,2,0.000000
2,55,3,0.000000
2,56,0,0.000000
2,56,1,0.000000
2,56,2,0.000000
2,56,3,0.000000
2,57,0,0.000000
2,57,1,0.000000
2,57,2,0.000000
2,57,3,0.000000
2,58,0,0.000000
2,58,1,0.000000
2,58,2,0.000000
2,58,3,0.000000
2,59,0,0.000000
2,59,1,0.000000
2,59,2,0.000000
2,59,3,0.000000
2,60,0,0.000000
2,60,1,0.000000
2,60,2,0.000000
2,60,3,0.000000
2,61,0,0.000000
2,61,1,0.000000
2,61,2,0.000000
2,61,3,0.000000
2,62,0,0.000000
2,62,1,0.000000
2,62,2,0.000000
2,62,3,0.000000
2,63,0,0.000000
2,63,1,0.000000
2,63,2,0.000000
2,63,3,0.000000
2,64,0,0.000000
2,64,1,0.000000
2,64,2,0.000000
2,64,3,0.000000
2,65,0,0.000000
2,65,1,0.000000
2,65,2,0.000000
2,65,3,0.000000
2,66,0,0.000000
2,66,1,0.000000
2,66,2,0.000000
2,66,3,0.000000
2,67,0,0.000000
2,67,1,0.000000
2,67,2,0.000000
2,67,3,0.000000
2,68,0,0.000000
2,68,1,0.000000
2,68,2,0.000000
2,68,3,0.000000
2,69,0,0.000000
2,69,1,0.000000
2,69,2,0.000000
2,69,3,0.000000
2,70,0,0.000000
2,70,1,0.000000
2,70,2,0.000000
2,70,3,0.000000
2,71,0,0.000000
2,71,1,0.000000
2,71,2,0.000000
2,71,3,0.000000
2,72,0,0.000000
2,72,1,0.000000
2,72,2,0.000000
2,72,3,0.000000
2,73,0,0.000000
2,73,1,0.000000
2,73,2,0.000000
2,73,3,0.000000
2,74,0,0.000000
2,74,1,0.000000
2,74,2,0.000000
2,74,3,0.000000
2,75,0,0.000000
2,75,1,0.000000
2,75,2,0.000000
2,75,3,0.000000
2,76,0,0.000000
2,76,1,0.000000
2,76,2,0.000000
2,76,3,0.000000
2,77,0,0.000000
2,77,1,0.000000
2,77,2,0.000000
2,77,3,0.000000
2,78,0,0.000000
2,78,1,0.000000
2,78,2,0.000000
2,78,3,0.000000
2,79,0,0.000000
2,79,1,0.000000
2,79,2,0.000000
2,79,3,0.000000
2,80,0,0.000000
2,80,1,0.000000
2,80,2,0.000000
2,80,3,0.000000
2,81,0,0.000000
2,81,1,0.000000
2,81,2,0.000000
2,81,3,0.000000
2,82,0,0.000000
2,82,1,0.000000
2,82,2,0.000000
2,82,3,0.000000
2,83,0,0.000000
2,83,1,0.000000
2,83,2,0.000000
2,83,3,0.000000
2,84,0,0.000000
2,84,1,0.000000
2,84,2,0.000000
2,84,3,0.000000
2,85,0,0.000000
2,85,1,0.000000
2,85,2,0.000000
2,85,3,0.000000
2,86,0,0.000000
2,86,1,0.000000
2,86,2,0.000000
2,86,3,0.000000
2,87,0,0.000000
2,87,1,0.000000
2,87,2,0.000000
2,87,3,0.000000
2,88,0,0.000000
2,88,1,0.000000
2,88,2,0.000000
2,88,3,0.000000
2,89,0,0.000000
2,89,1,0.000000
2,89,2,0.000000
2,89,3,0.000000
2,90,0,0.000000
2,90,1,0.000000
2,90,2,0.000000
2,90,3,0.000000
2,91,0,0.000000
2,91,1,0.000000
2,91,2,0.000000
2,91,3,0.000000
2,92,0,0.000000
2,92,1,0.000000
2,92,2,0.000000
2,92,3,0.000000
2,93,0,0.000000
2,93,1,0.000000
2,93,2,0.000000
2,93,3,0.000000
2,94,0,0.000000
2,94,1,0.000000
2,94,2,0.000000
2,94,3,0.000000
2,95,0,0.000000
2,95,1,0.000000
2,95,2,0.000000
2,95,3,0.000000
2,96,0,0.000000
2,96,1,0.000000
2,96,2,0.000000
2,96,3,0.000000
2,97,0,0.000000
2,97,1,0.000000
2,97,2,0.000000
2,97,3,0.000000
2,98,0,0.000000
2,98,1,0.000000
2,98,2,0.000000
2,98,3,0.000000
2,99,0,0.000000
2,99,1,0.000000
2,99,2,0.000000
2,99,3,0.000000
3,0,0,0.000000
3,0,1,0.000000
3,0,2,0.000000
3,0,3,0.000000
3,1,0,0.000000
3,1,1,0.000000
3,1,2,0.000000
3,1,3,0.000000
3,2,0,0.000000
3,2,1,0.000000
3,2,2,0.000000
3,2,3,0.000000
3,3,0,8.182719
3,3,1,0.002034
3,3,2,0.177394
3,3,3,1.646712
3,4,0,7.059649
3,4,1,0.570973
3,4,2,0.139063
3,4,3,0.470440
3,5,0,1.232849
3,5,1,-1.030754
3,5,2,-0.254780
3,5,3,0.190687
3,6,0,0.268000
3,6,1,-1.382172
3,6,2,-1.652066
3,6,3,-1.631012
3,7,0,-0.776997
3,7,1,-2.444525
3,7,2,-2.617672
3,7,3,-2.636316
3,8,0,-2.436142
3,8,1,-3.189049
3,8,2,-3.350175
3,8,3,-3.289461
3,9,0,-4.494095
3,9,1,-4.878903
3,9,2,-4.663551
3,9,3,-5.253182
3,10,0,-4.906991
3,10,1,-5.935554
3,10,2,-5.810902
3,10,3,-6.602808
3,11,0,-6.224749
3,11,1,-6.720047
3,11,2,-6.818236
3,11,3,-7.055225
3,12,0,-7.201669
3,12,1,-7.738344
3,12,2,-7.954458
3,12,3,-8.082373
3,13,0,-8.700544
3,13,1,-8.847880
3,13,2,-8.892619
3,13,3,-9.364359
3,14,0,-9.311769
3,14,1,-9.262813
3,14,2,-9.274350
